Station,Date,WindSpeed,VapPress,Tmin,Tmax,TempEarth10cm,SoilM,RH,Rain,Radiation,PET,MSLPress
27879,1971-06-04,null,null,null,null,null,null,null,43.4,null,null,null
27879,1971-06-05,null,null,null,null,null,null,null,28.9,null,null,null
27879,1971-06-06,null,null,null,null,null,null,null,33.4,null,null,null
27879,1971-06-07,null,null,null,null,null,null,null,3.5,null,null,null
27879,1971-06-08,null,null,null,null,null,null,null,5.8,null,null,null
27879,1971-06-09,null,null,null,null,null,null,null,0,null,null,null
27879,1971-06-10,null,null,null,null,null,null,null,2.3,null,null,null
27879,1971-06-11,null,null,null,null,null,null,null,0,null,null,null
27879,1971-06-12,null,null,null,null,null,null,null,0,null,null,null
27879,1971-06-13,null,null,null,null,null,null,null,1.5,null,null,null
27879,1971-06-14,null,null,null,null,null,null,null,13.2,null,null,null
27879,1971-06-15,null,null,null,null,null,null,null,0,null,null,null
27879,1971-06-16,null,null,null,null,null,null,null,0,null,null,null
27879,1971-06-17,null,null,null,null,null,null,null,0,null,null,null
27879,1971-06-18,null,null,null,null,null,null,null,0,null,null,null
27879,1971-06-19,null,null,null,null,null,null,null,0,null,null,null
27879,1971-06-20,null,null,null,null,null,null,null,0,null,null,null
27879,1971-06-21,null,null,null,null,null,null,null,0,null,null,null
27879,1971-06-22,null,null,null,null,null,null,null,0,null,null,null
27879,1971-06-23,null,null,null,null,null,null,null,0,null,null,null
27879,1971-06-24,null,null,null,null,null,null,null,29.4,null,null,null
27879,1971-06-25,null,null,null,null,null,null,null,5.4,null,null,null
27879,1971-06-26,null,null,null,null,null,null,null,3.1,null,null,null
27879,1971-06-27,null,null,null,null,null,null,null,0,null,null,null
27879,1971-06-28,null,null,null,null,null,null,null,10.7,null,null,null
27879,1971-06-29,null,null,null,null,null,null,null,2.2,null,null,null
27879,1971-06-30,null,null,null,null,null,null,null,0,null,null,null
27879,1971-07-01,null,null,null,null,null,null,null,3,null,null,null
27879,1971-07-02,null,null,null,null,null,null,null,37.6,null,null,null
27879,1971-07-03,null,null,null,null,null,null,null,0,null,null,null
27879,1971-07-04,null,null,null,null,null,null,null,0,null,null,null
27879,1971-07-05,null,null,null,null,null,null,null,0,null,null,null
27879,1971-07-06,null,null,null,null,null,null,null,0,null,null,null
27879,1971-07-07,null,null,null,null,null,null,null,0,null,null,null
27879,1971-07-08,null,null,null,null,null,null,null,0,null,null,null
27879,1971-07-09,null,null,null,null,null,null,null,0,null,null,null
27879,1971-07-10,null,null,null,null,null,null,null,0,null,null,null
27879,1971-07-11,null,null,null,null,null,null,null,0,null,null,null
27879,1971-07-12,null,null,null,null,null,null,null,0,null,null,null
27879,1971-07-13,null,null,null,null,null,null,null,0,null,null,null
27879,1971-07-14,null,null,null,null,null,null,null,0,null,null,null
27879,1971-07-15,null,null,null,null,null,null,null,0,null,null,null
27879,1971-07-16,null,null,null,null,null,null,null,0,null,null,null
27879,1971-07-17,null,null,null,null,null,null,null,0,null,null,null
27879,1971-07-18,null,null,null,null,null,null,null,0,null,null,null
27879,1971-07-19,null,null,null,null,null,null,null,0,null,null,null
27879,1971-07-20,null,null,null,null,null,null,null,0,null,null,null
27879,1971-07-21,null,null,null,null,null,null,null,0,null,null,null
27879,1971-07-22,null,null,null,null,null,null,null,0,null,null,null
27879,1971-07-23,null,null,null,null,null,null,null,0,null,null,null
27879,1971-07-24,null,null,null,null,null,null,null,0,null,null,null
27879,1971-07-25,null,null,null,null,null,null,null,2.8,null,null,null
27879,1971-07-26,null,null,null,null,null,null,null,27.3,null,null,null
27879,1971-07-27,null,null,null,null,null,null,null,1.5,null,null,null
27879,1971-07-28,null,null,null,null,null,null,null,1.2,null,null,null
27879,1971-07-29,null,null,null,null,null,null,null,7.9,null,null,null
27879,1971-07-30,null,null,null,null,null,null,null,1.6,null,null,null
27879,1971-07-31,null,null,null,null,null,null,null,0,null,null,null
27879,1971-08-01,null,null,null,null,null,null,null,0,null,null,null
27879,1971-08-02,null,null,null,null,null,null,null,0,null,null,null
27879,1971-08-03,null,null,null,null,null,null,null,4.7,null,null,null
27879,1971-08-04,null,null,null,null,null,null,null,49.9,null,null,null
27879,1971-08-05,null,null,null,null,null,null,null,19.2,null,null,null
27879,1971-08-06,null,null,null,null,null,null,null,0,null,null,null
27879,1971-08-07,null,null,null,null,null,null,null,10.1,null,null,null
27879,1971-08-08,null,null,null,null,null,null,null,2.3,null,null,null
27879,1971-08-09,null,null,null,null,null,null,null,0,null,null,null
27879,1971-08-10,null,null,null,null,null,null,null,0,null,null,null
27879,1971-08-11,null,null,null,null,null,null,null,0,null,null,null
27879,1971-08-12,null,null,null,null,null,null,null,0,null,null,null
27879,1971-08-13,null,null,null,null,null,null,null,0,null,null,null
27879,1971-08-14,null,null,null,null,null,null,null,0,null,null,null
27879,1971-08-15,null,null,null,null,null,null,null,13.8,null,null,null
27879,1971-08-16,null,null,null,null,null,null,null,4.2,null,null,null
27879,1971-08-17,null,null,null,null,null,null,null,0,null,null,null
27879,1971-08-18,null,null,null,null,null,null,null,0,null,null,null
27879,1971-08-19,null,null,null,null,null,null,null,0,null,null,null
27879,1971-08-20,null,null,null,null,null,null,null,0,null,null,null
27879,1971-08-21,null,null,null,null,null,null,null,0,null,null,null
27879,1971-08-22,null,null,null,null,null,null,null,0,null,null,null
27879,1971-08-23,null,null,null,null,null,null,null,0,null,null,null
27879,1971-08-24,null,null,null,null,null,null,null,7.2,null,null,null
27879,1971-08-25,null,null,null,null,null,null,null,6.3,null,null,null
27879,1971-08-26,null,null,null,null,null,null,null,17.8,null,null,null
27879,1971-08-27,null,null,null,null,null,null,null,0,null,null,null
27879,1971-08-28,null,null,null,null,null,null,null,7.8,null,null,null
27879,1971-08-29,null,null,null,null,null,null,null,1.3,null,null,null
27879,1971-08-30,null,null,null,null,null,null,null,17.4,null,null,null
27879,1971-08-31,null,null,null,null,null,null,null,10.1,null,null,null
27879,1971-09-01,null,null,null,null,null,null,null,5,null,null,null
27879,1971-09-02,null,null,null,null,null,null,null,1.6,null,null,null
27879,1971-09-03,null,null,null,null,null,null,null,0,null,null,null
27879,1971-09-04,null,null,null,null,null,null,null,4.6,null,null,null
27879,1971-09-05,null,null,null,null,null,null,null,7.3,null,null,null
27879,1971-09-06,null,null,null,null,null,null,null,59.2,null,null,null
27879,1971-09-07,null,null,null,null,null,null,null,12.6,null,null,null
27879,1971-09-08,null,null,null,null,null,null,null,0,null,null,null
27879,1971-09-09,null,null,null,null,null,null,null,0,null,null,null
27879,1971-09-10,null,null,null,null,null,null,null,0,null,null,null
27879,1971-09-11,null,null,null,null,null,null,null,16.7,null,null,null
27879,1971-09-12,null,null,null,null,null,null,null,3.5,null,null,null
27879,1971-09-13,null,null,null,null,null,null,null,17.6,null,null,null
27879,1971-09-14,null,null,null,null,null,null,null,0,null,null,null
27879,1971-09-15,null,null,null,null,null,null,null,0,null,null,null
27879,1971-09-16,null,null,null,null,null,null,null,0,null,null,null
27879,1971-09-17,null,null,null,null,null,null,null,0,null,null,null
27879,1971-09-18,null,null,null,null,null,null,null,0,null,null,null
27879,1971-09-19,null,null,null,null,null,null,null,35.9,null,null,null
27879,1971-09-20,null,null,null,null,null,null,null,28.2,null,null,null
27879,1971-09-21,null,null,null,null,null,null,null,4.5,null,null,null
27879,1971-09-22,null,null,null,null,null,null,null,12,null,null,null
27879,1971-09-23,null,null,null,null,null,null,null,6.5,null,null,null
27879,1971-09-24,null,null,null,null,null,null,null,2.4,null,null,null
27879,1971-09-25,null,null,null,null,null,null,null,5.7,null,null,null
27879,1971-09-26,null,null,null,null,null,null,null,5.5,null,null,null
27879,1971-09-27,null,null,null,null,null,null,null,28.2,null,null,null
27879,1971-09-28,null,null,null,null,null,null,null,8.9,null,null,null
27879,1971-09-29,null,null,null,null,null,null,null,20.9,null,null,null
27879,1971-09-30,null,null,null,null,null,null,null,0,null,null,null
27879,1971-10-01,null,null,null,null,null,null,null,0,null,null,null
27879,1971-10-02,null,null,null,null,null,null,null,0,null,null,null
27879,1971-10-03,null,null,null,null,null,null,null,15.2,null,null,null
27879,1971-10-04,null,null,null,null,null,null,null,2.2,null,null,null
27879,1971-10-05,null,null,null,null,null,null,null,10.7,null,null,null
27879,1971-10-06,null,null,null,null,null,null,null,5.7,null,null,null
27879,1971-10-07,null,null,null,null,null,null,null,1.4,null,null,null
27879,1971-10-08,null,null,null,null,null,null,null,10,null,null,null
27879,1971-10-09,null,null,null,null,null,null,null,2.3,null,null,null
27879,1971-10-10,null,null,null,null,null,null,null,12.9,null,null,null
27879,1971-10-11,null,null,null,null,null,null,null,3.8,null,null,null
27879,1971-10-12,null,null,null,null,null,null,null,1.9,null,null,null
27879,1971-10-13,null,null,null,null,null,null,null,0,null,null,null
27879,1971-10-14,null,null,null,null,null,null,null,0,null,null,null
27879,1971-10-15,null,null,null,null,null,null,null,0,null,null,null
27879,1971-10-16,null,null,null,null,null,null,null,0,null,null,null
27879,1971-10-17,null,null,null,null,null,null,null,19,null,null,null
27879,1971-10-18,null,null,null,null,null,null,null,14.2,null,null,null
27879,1971-10-19,null,null,null,null,null,null,null,4.6,null,null,null
27879,1971-10-20,null,null,null,null,null,null,null,25.2,null,null,null
27879,1971-10-21,null,null,null,null,null,null,null,1.2,null,null,null
27879,1971-10-22,null,null,null,null,null,null,null,25.6,null,null,null
27879,1971-10-23,null,null,null,null,null,null,null,1.8,null,null,null
27879,1971-10-24,null,null,null,null,null,null,null,2.2,null,null,null
27879,1971-10-25,null,null,null,null,null,null,null,0,null,null,null
27879,1971-10-26,null,null,null,null,null,null,null,0,null,null,null
27879,1971-10-27,null,null,null,null,null,null,null,0,null,null,null
27879,1971-10-28,null,null,null,null,null,null,null,0,null,null,null
27879,1971-10-29,null,null,null,null,null,null,null,0,null,null,null
27879,1971-10-30,null,null,null,null,null,null,null,0,null,null,null
27879,1971-10-31,null,null,null,null,null,null,null,0,null,null,null
27879,1971-11-01,null,null,null,null,null,null,null,0,null,null,null
27879,1971-11-02,null,null,null,null,null,null,null,0,null,null,null
27879,1971-11-03,null,null,null,null,null,null,null,0,null,null,null
27879,1971-11-04,null,null,null,null,null,null,null,4.3,null,null,null
27879,1971-11-05,null,null,null,null,null,null,null,3.8,null,null,null
27879,1971-11-06,null,null,null,null,null,null,null,0,null,null,null
27879,1971-11-07,null,null,null,null,null,null,null,1.9,null,null,null
27879,1971-11-08,null,null,null,null,null,null,null,1.4,null,null,null
27879,1971-11-09,null,null,null,null,null,null,null,0,null,null,null
27879,1971-11-10,null,null,null,null,null,null,null,0,null,null,null
27879,1971-11-11,null,null,null,null,null,null,null,0,null,null,null
27879,1971-11-12,null,null,null,null,null,null,null,0,null,null,null
27879,1971-11-13,null,null,null,null,null,null,null,0,null,null,null
27879,1971-11-14,null,null,null,null,null,null,null,0,null,null,null
27879,1971-11-15,null,null,null,null,null,null,null,27.7,null,null,null
27879,1971-11-16,null,null,null,null,null,null,null,46.7,null,null,null
27879,1971-11-17,null,null,null,null,null,null,null,19.8,null,null,null
27879,1971-11-18,null,null,null,null,null,null,null,0,null,null,null
27879,1971-11-19,null,null,null,null,null,null,null,4.8,null,null,null
27879,1971-11-20,null,null,null,null,null,null,null,3.5,null,null,null
27879,1971-11-21,null,null,null,null,null,null,null,12.7,null,null,null
27879,1971-11-22,null,null,null,null,null,null,null,9.1,null,null,null
27879,1971-11-23,null,null,null,null,null,null,null,0,null,null,null
27879,1971-11-24,null,null,null,null,null,null,null,5.7,null,null,null
27879,1971-11-25,null,null,null,null,null,null,null,26.2,null,null,null
27879,1971-11-26,null,null,null,null,null,null,null,10.3,null,null,null
27879,1971-11-27,null,null,null,null,null,null,null,0,null,null,null
27879,1971-11-28,null,null,null,null,null,null,null,0,null,null,null
27879,1971-11-29,null,null,null,null,null,null,null,0,null,null,null
27879,1971-11-30,null,null,null,null,null,null,null,0,null,null,null
27879,1971-12-01,null,null,null,null,null,null,null,9,null,null,null
27879,1971-12-02,null,null,null,null,null,null,null,24.5,null,null,null
27879,1971-12-03,null,null,null,null,null,null,null,15.2,null,null,null
27879,1971-12-04,null,null,null,null,null,null,null,7.8,null,null,null
27879,1971-12-05,null,null,null,null,null,null,null,5.6,null,null,null
27879,1971-12-06,null,null,null,null,null,null,null,0,null,null,null
27879,1971-12-07,null,null,null,null,null,null,null,1.6,null,null,null
27879,1971-12-08,null,null,null,null,null,null,null,4.5,null,null,null
27879,1971-12-09,null,null,null,null,null,null,null,2.8,null,null,null
27879,1971-12-10,null,null,null,null,null,null,null,0,null,null,null
27879,1971-12-11,null,null,null,null,null,null,null,0,null,null,null
27879,1971-12-12,null,null,null,null,null,null,null,0,null,null,null
27879,1971-12-13,null,null,null,null,null,null,null,0,null,null,null
27879,1971-12-14,null,null,null,null,null,null,null,0,null,null,null
27879,1971-12-15,null,null,null,null,null,null,null,0,null,null,null
27879,1971-12-16,null,null,null,null,null,null,null,0,null,null,null
27879,1971-12-17,null,null,null,null,null,null,null,0,null,null,null
27879,1971-12-18,null,null,null,null,null,null,null,0,null,null,null
27879,1971-12-19,null,null,null,null,null,null,null,0,null,null,null
27879,1971-12-20,null,null,null,null,null,null,null,0,null,null,null
27879,1971-12-21,null,null,null,null,null,null,null,0,null,null,null
27879,1971-12-22,null,null,null,null,null,null,null,15.8,null,null,null
27879,1971-12-23,null,null,null,null,null,null,null,2.5,null,null,null
27879,1971-12-24,null,null,null,null,null,null,null,0,null,null,null
27879,1971-12-25,null,null,null,null,null,null,null,0,null,null,null
27879,1971-12-26,null,null,null,null,null,null,null,0,null,null,null
27879,1971-12-27,null,null,null,null,null,null,null,6.7,null,null,null
27879,1971-12-28,null,null,null,null,null,null,null,3.1,null,null,null
27879,1971-12-29,null,null,null,null,null,null,null,0,null,null,null
27879,1971-12-30,null,null,null,null,null,null,null,4.6,null,null,null
27879,1971-12-31,null,null,null,null,null,null,null,35.1,null,null,null
27879,1972-01-01,null,21.1,17.1,21.4,18.7,5.1,91.2,17.7,11,2.1,1013
27879,1972-01-02,null,19.2,16.5,21.5,18.7,23.2,86,26.2,13.1,3.1,1013.2
27879,1972-01-03,null,18.9,15.2,19.2,17.7,3.4,96.7,6,10.4,2,1014.4
27879,1972-01-04,null,16.2,11.4,23,17.1,-6.3,77.5,0,30.8,5.2,1016.7
27879,1972-01-05,null,13.8,10.5,22.9,17.3,-10.3,68,0,32.7,6,1013
27879,1972-01-06,null,12.4,10.5,20.1,17,-13.3,63.8,0,22.2,4.5,1008
27879,1972-01-07,null,12.4,10.2,19,16,-15.1,72.2,1.4,24.2,4.6,1003.7
27879,1972-01-08,null,8.8,6,19.6,14.6,-19.6,54.1,0,32.6,5.2,1010.3
